id,link,title,text length,text
809,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,39,"Research indicates that these estimate revisions are directly correlated with near-term share price momentum. We developed the Zacks Rank to capitalize on this phenomenon. Our system takes these estimate changes into account and delivers a clear, actionable rating model."
811,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,54,"Ranging from #1 (Strong Buy) to #5 (Strong Sell), the Zacks Rank system has a proven, outside-audited track record of outperformance, with #1 stocks returning an average of +25% annually since 1988. The Zacks Consensus EPS estimate has moved 9.49% higher within the past month. RDS.A is currently a Zacks Rank #1 (Strong Buy)."
813,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,32,"Valuation is also important, so investors should note that RDS.A has a Forward P/E ratio of 12.4 right now. This represents a discount compared to its industry's average Forward P/E of 15.53."
815,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,51,"It is also worth noting that RDS.A currently has a PEG ratio of 3.1. This metric is used similarly to the famous P/E ratio, but the PEG ratio also takes into account the stock's expected earnings growth rate. RDS.A's industry had an average PEG ratio of 3.04 as of yesterday's close."
819,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,34,"The Oil and Gas - Integrated - International industry is part of the Oils-Energy sector. This group has a Zacks Industry Rank of 37, putting it in the top 15% of all 250+ industries."
821,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,44,The Zacks Industry Rank gauges the strength of our industry groups by measuring the average Zacks Rank of the individual stocks within the groups. Our research shows that the top 50% rated industries outperform the bottom half by a factor of 2 to 1.
840,https://www.cnbc.com/2020/12/21/shell-writes-down-up-to-4point5-bln-in-oil-and-gas-assets.html,"Shell to write down assets again, taking cuts to more than $22 billion",37,Royal Dutch Shell on Monday said it will write down the value of oil and gas assets by $3.5 billion to $4.5 billion following a string of impairments this year as it adjusts to a weaker outlook.
842,https://www.cnbc.com/2020/12/21/shell-writes-down-up-to-4point5-bln-in-oil-and-gas-assets.html,"Shell to write down assets again, taking cuts to more than $22 billion",43,"In an update ahead of its fourth quarter results on February 4, Shell said the post-tax charge was due in part to impairments on its Appomattox field in the U.S. Gulf of Mexico, the closure of refineries and liquefied natural gas (LNG) contracts."
846,https://www.cnbc.com/2020/12/21/shell-writes-down-up-to-4point5-bln-in-oil-and-gas-assets.html,"Shell to write down assets again, taking cuts to more than $22 billion",29,"In October, Shell, the world's biggest LNG trader, wrote down the value of its LNG portfolio by just under $1 billion, focusing on its flagship Prelude project in Australia."
848,https://www.cnbc.com/2020/12/21/shell-writes-down-up-to-4point5-bln-in-oil-and-gas-assets.html,"Shell to write down assets again, taking cuts to more than $22 billion",22,That followed a $16.8 billion writedown in the second quarter which also included Prelude and a sharp cut in its price outlook.
850,https://www.cnbc.com/2020/12/21/shell-writes-down-up-to-4point5-bln-in-oil-and-gas-assets.html,"Shell to write down assets again, taking cuts to more than $22 billion",27,CEO Ben van Beurden on Feb. 11 will unveil Shell's long-term strategy to sharply reduce its greenhouse gas emissions and expand its low-carbon energy and power businesses.
852,https://www.cnbc.com/2020/12/21/shell-writes-down-up-to-4point5-bln-in-oil-and-gas-assets.html,"Shell to write down assets again, taking cuts to more than $22 billion",38,"In its update, the Anglo-Dutch company also said it expects oil and gas production in its upstream division to be around 2.275 to 2.350 million barrels of oil equivalent per day, slightly higher than in the third quarter."
854,https://www.cnbc.com/2020/12/21/shell-writes-down-up-to-4point5-bln-in-oil-and-gas-assets.html,"Shell to write down assets again, taking cuts to more than $22 billion",24,Production was impacted by the closure of platforms in the Gulf of Mexico due to hurricanes as well as mild weather in Northern Europe.
858,https://www.cnbc.com/2020/12/21/shell-writes-down-up-to-4point5-bln-in-oil-and-gas-assets.html,"Shell to write down assets again, taking cuts to more than $22 billion",25,"Oil refinery utilisation is expected to be between 72% and 76% of capacity in the quarter, reflecting continued weak demand due to the coronavirus pandemic."
859,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,29,"(Bloomberg) -- Royal Dutch Shell Plc disclosed the profitability of its sprawling and secretive oil-trading unit for the first time, saying it almost doubled to $2.6 billion last year."
861,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,56,The scale of that result shows the importance of the trading division to the oil major in a year when weak demand and prices hit other parts of the business. Shell took advantage of wild price swings and a market situation that allowed it to make money by storing oil to sell later for a profit.
863,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,38,"The company’s earnings from oil trading in 2020 beat the highest ever net income at Vitol Group, the world’s largest independent trading house, which made a record $2.3 billion in 2019. Vitol has yet to disclose 2020 results."
865,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,59,"Shell only revealed the earnings from oil trading in its annual report, and left power, natural gas and liquefied natural gas trading out. Analysts suspect it was able to make similar profits from those businesses. The result is a boon to the company amid the energy transition as it leans on its trading prowess to push through less-profitable renewables."
869,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,43,"“Trading operations are dismissed by the market as unsustainable” and don’t add a “serious” premium to a company’s valuation, Sanford C. Bernstein analyst Oswald Clint said in a note. However, the disclosure shows “real value creation which will transfer over into renewable power.”"
873,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,50,"Rival BP Plc made a similar disclosure last year when its Chief Executive Officer Bernard Looney revealed trading typically boosted returns by 2 percentage points a year, suggesting it makes annual profit of around $2.5 billion. The London-based major is also expanding in renewables, while scaling back its oil production."
875,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,45,"Bernstein estimates that BP earned $2.9 billion from oil and products trading last year and a further $1 billion from gas. For Shell, it estimates LNG trading brought in an additional $2.6 billion. The Anglo-Dutch major is the world’s largest trader of the liquefied fuel."
877,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,52,"The two European energy giants are best known for their oil and gas operations, but they’re also two of the biggest commodity traders. Between them, Shell and BP move more than 20 million barrels of oil and refined products a day, much more than the volumes they pump out of the ground."
879,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,23,"Yet trading has always been kept a closely guarded secret, with executives typically only making mentions of the units’ performance with general platitudes."
881,https://www.rigzone.com/news/wire/shell_nearly_doubles_profit_from_oil_trading-12-mar-2021-164874-article/,Shell Nearly Doubles Profit from Oil Trading,54,"In the second quarter of last year, when supermajors’ balance sheets were savaged by the impact of the coronavirus on oil prices, their trading units saved them from posting quarterly losses. Still, valuations for European oil companies remain in the doldrums and investors are still not rewarding them for climate strategies that remain unproven."
