id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
643,page 25 of ../pdf/shell.pdf,"(56.69300079345703, 540.4728393554688, 294.0769958496094, 592.4168090820312)",48,"Refreshing our safety approach In 2020, we started what is expected to be a multi-year effort to refresh our approach to safety for all employees and contractors. This followed a review that considered the effectiveness of preventative tools, such as the Life-Saving Rules, and our Goal Zero ambition. ",,,,0.6808
644,page 25 of ../pdf/shell.pdf,"(56.69300079345703, 600.9208374023438, 292.2529296875, 632.4168090820312)",31,"Since the early 2000s, these tools have helped strengthen our safety culture and performance, but we have not been able to sustainably eliminate all fatal incidents involving Shell employees or contractors. ",['SDG_9'],,['SDG_9'],-0.4939
645,page 25 of ../pdf/shell.pdf,"(56.69300079345703, 640.9208374023438, 292.0450744628906, 692.4168090820312)",45,"We are now implementing our new approach with a more consistent focus across the organisation on the way people, culture, equipment, work systems and processes all interact. The majority of our fatalities over the last five years were down to the interaction between these elements. ",,,,-0.5994
646,page 25 of ../pdf/shell.pdf,"(56.69300079345703, 700.9208374023438, 298.3330078125, 752.4168090820312)",53,"We encourage people to spend more time in teams reflecting on and improving their understanding of the gap between how we anticipate work will be safely carried out and what happens in reality. We continue to work to prevent incidents through maintaining safety barriers and training, but acknowledge that people can make mistakes ",,,,0.431
647,page 25 of ../pdf/shell.pdf,"(310.3940124511719, 130.56280517578125, 551.5220336914062, 172.05880737304688)",45,"and processes can fail. We are taking steps to help people make more considered decisions about risks and prevent harm when things do not go as planned. We want to get to a place where even if there is an incident, our people emerge unhurt. ",,,,-0.7184
648,page 25 of ../pdf/shell.pdf,"(310.3940124511719, 180.11480712890625, 546.81005859375, 292.0588073730469)",109,"Embracing a “learner mindset” Our new approach centres on people being open to learn, both from things that went well and from their mistakes, and confidently sharing ideas and concerns with colleagues. Being open in this way means mistakes are reported quickly so action can be taken. Teams that embrace this learner mindset can more easily identify better ways to manage safety risks. We are also updating our various systems and controls to enable people to more effectively identify and address potential safety incidents. This means, for example, strengthening the way work is planned by having more in-depth discussions before, during and after tasks to identify and implement improvements. ",,,,0.9696
649,page 25 of ../pdf/shell.pdf,"(310.3940124511719, 300.56280517578125, 550.9618530273438, 352.0588073730469)",44,"In 2020, we provided training for leaders throughout Shell to help them understand and explore the learner mindset and behaviours they need to adopt. The training focused on systems and conditions that influence their team decisions, as well as the effectiveness of protective barriers. ",,,,0.7964
651,page 25 of ../pdf/shell.pdf,"(310.9720153808594, 390.56280517578125, 549.2340087890625, 432.0588073730469)",36,"▪ announcing plans to move from our Life-Saving Rules to the International Association of Oil & Gas Producers Life-Saving Rules, which include a new rule that focuses on keeping people out of the line of fire; ",,,,-0.34
652,page 25 of ../pdf/shell.pdf,"(310.9720153808594, 433.56280517578125, 551.9378662109375, 485.0588073730469)",53,▪ replacing our metric for Total Recordable Case Frequency (TRCF) with a new metric for Serious Incidents and Fatalities Frequency (SIF-F) that will take effect from 2021. This will enable us to measure our performance and help us better understand those instances where we have not been able to prevent significant harm; and ,,,,-0.296
653,page 25 of ../pdf/shell.pdf,"(310.9720153808594, 486.56280517578125, 539.2259521484375, 518.0587768554688)",23,"▪ launching an online portal with learning materials related to our refreshed approach to safety, which we made available to contractors and suppliers. ",,,,0.4215
654,page 25 of ../pdf/shell.pdf,"(310.3940124511719, 526.1148071289062, 545.2899780273438, 568.0587768554688)",36,"Personal safety performance In 2020, Shell had the safest year it has ever experienced. It was the first year with zero fatal injuries, and also the strongest ever process safety performance at ventures operated by Shell. ",,,,0.7717
661,page 25 of ../pdf/shell.pdf,"(310.3940124511719, 730.081787109375, 546.1381225585938, 751.5777587890625)",25,Our fatal accident rate – the number of fatalities per 100 million working hours – decreased to 0 in 2020 compared with 1.4 in 2019. ,,,,-0.8807
673,page 26 of ../pdf/shell.pdf,"(56.69300079345703, 233.3267822265625, 292.58099365234375, 264.8227844238281)",27,"In 2020, the number of injuries per million working hours – the total recordable case frequency (TRCF) – was 0.7, compared with a 2019 TRCF of 0.9. ",,,,0.0772
674,page 26 of ../pdf/shell.pdf,"(56.69300079345703, 273.3267822265625, 295.55706787109375, 334.8227844238281)",60,"The number of recordable injuries decreased by around 35% in 2020 compared with 2019, which was partly due to the impact of the COVID-19 pandemic. COVID-19 restrictions meant that many staff members were working from home, fewer people were able to travel on Shell business and many of our work activities, including higher-risk ones, were reduced or carried out differently. ",['SDG_3'],,['SDG_3'],0.0772
680,page 26 of ../pdf/shell.pdf,"(310.3940124511719, 233.3267822265625, 549.6580200195312, 254.82278442382812)",20,The level of injuries that led to time off work in 2020 decreased to 0.2 compared with 0.3 in 2019. ,,,,0.0
683,page 26 of ../pdf/shell.pdf,"(118.22113037109375, 432.3024597167969, 491.109130859375, 451.11810302734375)",26,"The HSSE & SP Control Framework defines mandatory standards, requirements and accountabilities.  The framework applies to Shell entities and Shell-operated ventures, including employees and contractor staff. ",,,,0.0772
703,page 27 of ../pdf/shell.pdf,"(56.69300079345703, 96.11577606201172, 297.0850524902344, 138.05978393554688)",26,"PROCESS SAFETY Process safety management is about keeping hazardous substances in pipes, tanks and vessels so they do not cause harm to people or the environment. ",,,,0.8475
704,page 27 of ../pdf/shell.pdf,"(56.69300079345703, 146.56378173828125, 287.677001953125, 178.05978393554688)",28,"It starts with designing and building projects and is implemented throughout the life cycle of the facilities to ensure they are operated safely, well maintained and regularly inspected. ",,,,0.7845
705,page 27 of ../pdf/shell.pdf,"(56.69300079345703, 186.11578369140625, 295.3570556640625, 228.05978393554688)",30,Refreshing our approach Process safety management remains central to the updated approach to safety we started to deploy for all employees and contractors from 2020 (see Our approach to safety). ,,,,0.6808
706,page 27 of ../pdf/shell.pdf,"(56.6930046081543, 236.56378173828125, 293.50897216796875, 288.0597839355469)",48,"While we continue to work to prevent incidents through maintaining safety barriers and ensuring good operating practices, we are also implementing our refreshed approach which has a more consistent focus on how people interact with these processes. We acknowledge that people can make mistakes and processes can fail. ",,,,0.2263
707,page 27 of ../pdf/shell.pdf,"(56.6930046081543, 296.56378173828125, 293.39703369140625, 328.0597839355469)",29,"We are working to ensure continuous learning is a deeply embedded habit and our workplace is an environment where people feel comfortable to speak up, particularly on difficult issues. ",,,,0.4804
708,page 27 of ../pdf/shell.pdf,"(56.6930046081543, 336.56378173828125, 296.6770324707031, 388.0597839355469)",46,"We are updating the various systems and controls we have in place to enable people to more effectively identify and address potential safety incidents. For example, we are improving work planning by having more in-depth discussions before, during and after tasks to identify and implement improvements. ",,,,0.8777
709,page 27 of ../pdf/shell.pdf,"(56.6930046081543, 396.56378173828125, 298.7889404296875, 438.0597839355469)",35,"Increasingly, we concentrate on leading indicators of process safety to understand the effectiveness of our barriers and work processes, rather than focusing just on indicators of past performance, such as the absence of safety incidents. ",,,,0.6808
713,page 27 of ../pdf/shell.pdf,"(66.69300079345703, 568.9848022460938, 285.7350769042969, 601.2708129882812)",49,"Our global standards and operating procedures define the controls and physical barriers we believe are necessary to prevent incidents. We refer to this system of barriers and recovery measures as a bow-tie model, which visually represents a system where process safety hazards are managed through prevention and response barriers. ",,,,0.4404
